adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Baglung,524 4 43 3 003,4,1,0 to 30 minutes,62142.7868413329,39597.82421875,0.637207087603808
Galchi,524 3 30 4 010,3,2,30 minutes to 1 hour,28338.4659084976,6863.38427734375,0.242193218909768
Rubi Valley,524 3 30 4 001,3,3,1 to 2 hours,10532.7074507177,1743.58520507812,0.165540077253291
Omsatiya,524 5 48 4 006,5,1,0 to 30 minutes,38866.0538333654,36569.9453125,0.940922519926777
Kamala,524 2 17 3 011,2,4,2 to 4 hours,42847.8933160454,9.12996673583984,0.000213078544340496
Dhanpalthan,524 1 05 4 008,1,1,0 to 30 minutes,45269.561250627,36023.8125,0.795762351231116
Rong,524 1 03 4 006,1,2,30 minutes to 1 hour,21673.3021275401,4651.95849609375,0.214640042791751
Tarakeshwor,524 3 27 3 001,3,4,2 to 4 hours,90292.0016365424,,
Kankai,524 1 04 3 003,1,3,1 to 2 hours,45672.5060046613,1547.02587890625,0.0338721479121019
Madi,524 5 54 4 004,5,2,30 minutes to 1 hour,19894.5814803466,3729.275390625,0.187451814169052
Baglung,524 4 43 3 003,4,5,4 to 8 hours,62142.7868413329,36.4763870239258,0.000586977006954318
Dewahhi Gonahi,524 2 32 3 007,2,3,1 to 2 hours,36950.2591418028,36.2211685180664,0.00098026832177446
Ichchhyakamana,524 3 35 4 001,3,4,2 to 4 hours,27479.8824287653,10154.9375,0.369540791388905
Parbati Kunda,524 3 29 4 001,3,6,8 to 16 hours,6134.39447017657,73.4511032104492,0.0119736517707729
Thawang,524 5 54 4 003,5,3,1 to 2 hours,11893.7673556199,3606.255859375,0.303205515254257
Barahtal,524 6 59 4 002,6,3,1 to 2 hours,29577.2809549607,7410.39697265625,0.250543550096459
Rubi Valley,524 3 30 4 001,3,2,30 minutes to 1 hour,10532.7074507177,2286.92504882812,0.217126039010253
Shailyashikhar,524 7 75 3 002,7,5,4 to 8 hours,24287.768942669,2772.30883789062,0.114144236320537
Chichila,524 1 09 4 004,1,5,4 to 8 hours,7855.85790960491,47.6892471313477,0.0060705333115866
Malarani,524 5 50 4 001,5,3,1 to 2 hours,31103.6976364255,11560.6826171875,0.371681938022983
Kanthekhola,524 4 43 4 005,4,5,4 to 8 hours,28638.3406830654,23.9358005523682,0.000835795649519669
Gaushala,524 2 18 3 002,2,2,30 minutes to 1 hour,75215.6715732105,12356.23046875,0.164277340217898
Darma,524 6 53 4 002,6,3,1 to 2 hours,21804.4771591872,10236.5498046875,0.469470087723447
Champadevi,524 1 13 4 004,1,2,30 minutes to 1 hour,20746.9489934295,6615.48388671875,0.318865385402636
Bungdikali,524 4 47 4 001,4,3,1 to 2 hours,17541.7408694252,4178.24462890625,0.238188710003624
Guthichaur,524 6 63 4 007,6,2,30 minutes to 1 hour,10754.8802878719,1739.02905273438,0.161696737312404
Chharka Tangsong,524 6 62 4 006,6,8,> 32 hours,1580.44182954971,54.9314727783203,0.0347570355018831
Pyuthan,524 5 55 3 002,5,3,1 to 2 hours,41808.6622774154,11089.9150390625,0.265254003236864
Bhanu,524 4 40 3 003,4,2,30 minutes to 1 hour,51274.464119684,17767.4296875,0.346516145854349
Ruru,524 5 51 4 008,5,6,8 to 16 hours,20335.3457962275,,
Aamchowk,524 1 10 4 006,1,4,2 to 4 hours,21079.5502201952,5928.2392578125,0.281231771830358
Putalibazar,524 4 41 3 001,4,1,0 to 30 minutes,49325.5938461795,16192.7158203125,0.328282227494493
Chapakot,524 4 41 3 005,4,1,0 to 30 minutes,28911.4523693621,14849.86328125,0.51363255956614
Butwal,524 5 48 2 001,5,1,0 to 30 minutes,152984.447511367,134694.421875,0.880445196005898
