adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Gurans,524 6 61 4 005,6,4,2 to 4 hours,23875.2828434706,10142.36952,0.424806256181118
Rapti,524 5 56 4 007,5,3,1 to 2 hours,43420.3922474608,36249.08861,0.834840192216823
Parashuram,524 7 73 3 001,7,4,2 to 4 hours,38115.3647800349,13829.47928,0.362832137638205
Purbichauki,524 7 70 4 003,7,5,4 to 8 hours,24479.1583533213,12455.96096,0.50883942904475
Pachaljharana,524 6 64 4 003,6,4,2 to 4 hours,13491.9916381575,1.70282,0.000126209683912355
Runtigadi,524 5 54 4 009,5,4,2 to 4 hours,30648.1122633964,20401.24853,0.665660852279166
Resunga,524 5 51 3 002,5,4,2 to 4 hours,35994.0990546495,4059.348061,0.112778154409053
Barekot,524 6 60 4 003,6,6,8 to 16 hours,19814.2178503194,6120.502342,0.308894471042739
Birendranagar,524 6 59 3 003,6,2,30 minutes to 1 hour,111126.258824587,9811.560015,0.0882920033372812
Bardaghat,524 5 47 3 002,5,2,30 minutes to 1 hour,67702.5467092432,17524.61255,0.258847169003281
Tara Khola,524 4 43 4 004,4,5,4 to 8 hours,13264.4379665274,753.659914,0.0568180812411237
Thakre,524 3 30 4 011,3,4,2 to 4 hours,36440.8432456553,15063.2199,0.413360903820356
Falelung,524 1 02 4 003,1,5,4 to 8 hours,24660.6037473409,6779.241889,0.274901699830889
Sabhapokhari,524 1 09 4 005,1,5,4 to 8 hours,11725.8498787116,2003.810487,0.170888294471341
Barahathawa,524 2 19 3 004,2,3,1 to 2 hours,77912.1491135806,38099.31009,0.489003454832939
Miklajung,524 1 05 4 002,1,3,1 to 2 hours,32230.7538672052,17274.15236,0.535952476667834
Madi,524 5 54 4 004,5,6,8 to 16 hours,19894.5814803466,4.87373,0.000244977759638454
Panchpokhari Thangpal,524 3 23 4 002,3,5,4 to 8 hours,23202.8010552508,2137.670405,0.0921298424233243
Suddhodhan,524 5 49 4 004,5,1,0 to 30 minutes,50178.543446213,11843.63916,0.236029951182129
Bhimeshwor,524 3 22 3 001,3,3,1 to 2 hours,35927.9295560718,18713.57449,0.520864261348381
