adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Bardagoriya,524 7 71 4 005,7,2,30 minutes to 1 hour,35485.9942296147,26505,0.746914397508421
Tokha,524 3 27 3 002,3,4,2 to 4 hours,112678.239111647,2.23740935325623,1.98566233453408e-05
Aandhikhola,524 4 41 4 001,4,6,8 to 16 hours,18460.3467736915,0.908998906612396,4.92406192449128e-05
Sundarbazar,524 4 37 3 003,4,6,8 to 16 hours,29744.6926354021,0.185512840747833,6.23683838396891e-06
Fakphokthum,524 1 03 4 001,1,4,2 to 4 hours,24972.8616706431,19624.603515625,0.785837192967547
Kanchan,524 5 48 4 001,5,4,2 to 4 hours,36606.0601756237,,
Dakshinkali,524 3 27 3 010,3,1,0 to 30 minutes,26811.3604427278,17579.34375,0.655667726654585
Naugad,524 7 75 4 005,7,4,2 to 4 hours,17196.1720281858,28.7557487487793,0.00167221802047842
Madhyabindu,524 4 47 3 001,4,2,30 minutes to 1 hour,59042.7922572084,27250.765625,0.461542630068838
Dhunibesi,524 3 30 3 002,3,3,1 to 2 hours,34238.7534427717,19468.5078125,0.568610298416401
Phungling,524 1 01 3 001,1,3,1 to 2 hours,29023.9156046147,7014.99609375,0.241697095227036
Bhokraha,524 1 06 4 002,1,2,30 minutes to 1 hour,46574.793596074,25087.56640625,0.5386511558983
Chankheli,524 6 66 4 005,6,8,> 32 hours,5925.77132114399,385.870544433594,0.0651173532560652
Dhunibesi,524 3 30 3 002,3,2,30 minutes to 1 hour,34238.7534427717,11000.0185546875,0.321273920590405
Sarkegad,524 6 66 4 004,6,7,16 to 32 hours,10694.9966011964,3517.79052734375,0.328919274920597
Pauwadungma,524 1 10 4 005,1,3,1 to 2 hours,17213.5222666673,4724.48291015625,0.274463461746283
Golanjor,524 3 20 4 005,3,3,1 to 2 hours,21585.4802747406,4617.7939453125,0.21393056288473
Aarughat,524 4 36 4 006,4,6,8 to 16 hours,26130.8339444064,371.112609863281,0.0142020959091022
Thalara,524 7 67 4 009,7,6,8 to 16 hours,19624.6409975179,402.293151855469,0.0204993891050721
Satyawati,524 5 51 4 009,5,5,4 to 8 hours,25954.5521376058,2177.84448242188,0.0839099234259709
Thawang,524 5 54 4 003,5,4,2 to 4 hours,11893.7673556199,2055.56225585938,0.172826842361945
Naraharinath,524 6 64 4 001,6,6,8 to 16 hours,23266.0434676739,6462.708984375,0.277774301993132
Maharajgunj,524 5 49 3 005,5,5,4 to 8 hours,60914.0401597619,7.21352243423462,0.000118421342851589
Ekdanra,524 2 18 4 003,2,2,30 minutes to 1 hour,32200.1273220181,3387.150390625,0.105190589985925
Bithadchir,524 7 67 4 004,7,3,1 to 2 hours,18729.4552061483,5297.7041015625,0.282854148358967
Badimalika,524 7 68 3 002,7,5,4 to 8 hours,18262.0687327138,9970.916015625,0.545990498752399
Malarani,524 5 50 4 001,5,4,2 to 4 hours,31103.6976364255,10395.615234375,0.334224417813293
Bheriganga,524 6 59 3 002,6,5,4 to 8 hours,45446.4988580383,3772.51635742188,0.0830100547284428
Yashodhara,524 5 49 4 002,5,2,30 minutes to 1 hour,43932.647488445,16639.162109375,0.378742531138178
SakhuwaPrasauni,524 2 34 4 004,2,3,1 to 2 hours,36038.206433475,7620.302734375,0.211450665516381
Chakraghatta,524 2 19 4 004,2,2,30 minutes to 1 hour,31219.7594659925,21444.716796875,0.686895644415026
Pachaljharana,524 6 64 4 003,6,5,4 to 8 hours,13491.9916381575,5382.50732421875,0.398940902764582
Pakhribas,524 1 07 3 002,1,5,4 to 8 hours,25169.2610358857,454.674499511719,0.0180646741620048
Chingad,524 6 59 4 003,6,6,8 to 16 hours,18960.6524945125,938.82763671875,0.049514521559343
Meghang,524 3 28 4 001,3,4,2 to 4 hours,15000.4129657336,7448.4755859375,0.496551368482491
Haldibari,524 1 04 4 006,1,3,1 to 2 hours,33536.1959975325,1453.6328125,0.0433451907487348
Tulsipur,524 5 56 2 001,5,3,1 to 2 hours,155774.116316706,16572.6640625,0.106389074477598
Thasang,524 4 45 4 005,4,5,4 to 8 hours,3364.70856910525,917.372192382812,0.272645363942103
Bheri,524 6 60 3 002,6,5,4 to 8 hours,36663.0391201377,6934.67333984375,0.189146167537289
Indrasarowar,524 3 31 4 005,3,4,2 to 4 hours,15363.8906337433,1870.55590820312,0.121750144725378
Lekbeshi,524 6 59 3 004,6,4,2 to 4 hours,33101.5759202391,14341.1083984375,0.433245487556047
Gulariya,524 5 58 3 004,5,1,0 to 30 minutes,72856.6597783864,45021.98046875,0.617952848863738
Sunwal,524 5 47 3 001,5,3,1 to 2 hours,61663.8532037921,1033.82788085938,0.016765541352771
