adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Sulikot,524 4 36 4 003,4,4,2 to 4 hours,27476.4213001286,4670.76123046875,0.169991614972322
Kapilbastu,524 5 49 3 006,5,4,2 to 4 hours,85252.3550261185,25776.619140625,0.302356681322503
Barbardiya,524 5 58 3 005,5,3,1 to 2 hours,74432.436629042,26497.11328125,0.355988793075617
Kachankawal,524 1 04 4 007,1,4,2 to 4 hours,44695.2509134412,7756.95263671875,0.1735520548199
Banglachuli,524 5 56 4 005,5,4,2 to 4 hours,26626.8194289505,5683.06884765625,0.213434010127294
Kohalpur,524 5 57 3 001,5,4,2 to 4 hours,79478.3234474845,1023.25256347656,0.0128746118324033
Pratappur,524 5 47 4 003,5,3,1 to 2 hours,48791.2575015277,18073.87890625,0.370432733890577
Hupsekot,524 4 47 4 003,4,7,16 to 32 hours,27517.1321801841,4.46713972091675,0.000162340308272883
Sigas,524 7 74 4 006,7,8,> 32 hours,23521.2756281197,,
Koshi Tappu Wildlife Reserve,524 1 06 5 995,1,5,4 to 8 hours,223.648825332522,2.28232717514038,0.010204959367647
Temal,524 3 24 4 005,3,4,2 to 4 hours,25155.9957317635,10637.708984375,0.422869724490498
Triyuga,524 1 14 3 002,1,5,4 to 8 hours,98659.4940726273,7469.92431640625,0.0757141964554099
Shadananda,524 1 10 3 001,1,4,2 to 4 hours,35300.545324564,9602.560546875,0.27202300866987
Dakneshwori,524 2 15 3 007,2,1,0 to 30 minutes,47768.9240164161,2958.7099609375,0.0619379653584142
Rajdevi,524 2 32 3 016,2,2,30 minutes to 1 hour,34568.5664320886,3574.32641601562,0.103398167321678
Buddhabhumi,524 5 49 3 002,5,6,8 to 16 hours,72874.1332457811,172.229827880859,0.00236338766870795
Bhimad,524 4 40 3 004,4,2,30 minutes to 1 hour,35191.0851322189,2939.95288085938,0.083542546921002
Khotehang,524 1 12 4 006,1,7,16 to 32 hours,25252.246187225,,
Rohini,524 5 48 4 007,5,3,1 to 2 hours,41663.5296741724,21376.9140625,0.513084566518418
Chhipaharmai,524 2 34 4 007,2,2,30 minutes to 1 hour,29706.5268754959,8.29073047637939,0.000279087841911879
Bethanchowk,524 3 24 4 003,3,1,0 to 30 minutes,18357.7269632183,1704.37121582031,0.0928421704514511
Bhajani,524 7 71 3 004,7,2,30 minutes to 1 hour,56528.6133151799,9892.1328125,0.174993374724152
Nijgadh,524 2 33 3 001,2,6,8 to 16 hours,39348.9232639782,1.67999315261841,4.269476807149e-05
Rolpa,524 5 54 3 001,5,6,8 to 16 hours,35680.5736335926,9831.5908203125,0.275544640096712
Lamkichuha,524 7 71 3 006,7,2,30 minutes to 1 hour,82134.8850367814,19879.9765625,0.242040596435941
Bardagoriya,524 7 71 4 005,7,3,1 to 2 hours,35485.9942296147,15955.9794921875,0.449641607585888
Sainamaina,524 5 48 3 001,5,5,4 to 8 hours,61231.8608185779,584.119506835938,0.00953947012269655
Bhadrapur,524 1 04 3 008,1,4,2 to 4 hours,74634.4676559865,14922.6904296875,0.199943684176469
Aathrai Tribeni,524 1 01 4 006,1,5,4 to 8 hours,15438.3856005706,10654.5576171875,0.690134181957064
Kankai,524 1 04 3 003,1,4,2 to 4 hours,45672.5060046613,1398.62756347656,0.0306229652328212
Dunhu,524 7 75 4 002,7,5,4 to 8 hours,11775.8259914853,6180.435546875,0.524840936962204
Mahabu,524 6 61 4 003,6,3,1 to 2 hours,21504.9892391823,,
Phaktanglung,524 1 01 4 001,1,5,4 to 8 hours,13499.6758104351,2431.986328125,0.180151461581403
Bhumekasthan,524 5 50 3 001,5,5,4 to 8 hours,36116.8630484045,15187.859375,0.4205198927339
Madhyabindu,524 4 47 3 001,4,4,2 to 4 hours,59042.7922572084,22405.513671875,0.379479235573239
Rupakot Majhuwagadhi,524 1 12 3 002,1,5,4 to 8 hours,52448.7913502753,21582.49609375,0.411496538587761
Tirahut,524 2 15 4 003,2,5,4 to 8 hours,24414.9456708431,,
Sarawal,524 5 47 4 002,5,4,2 to 4 hours,41407.7262637913,14528.8701171875,0.350873410064347
Myanglung,524 1 08 3 002,1,4,2 to 4 hours,22165.8583285883,7272.35693359375,0.328088216832743
Khaptad National Park,524 7 68 5 997,7,7,16 to 32 hours,2.55940110981464,,
Rapti,524 3 35 3 004,3,2,30 minutes to 1 hour,66321.6599378437,13657,0.205920660200593
Chaurpati,524 7 69 4 001,7,5,4 to 8 hours,27470.9785091262,11147.3037109375,0.405784734141677
Simraungadh,524 2 33 3 005,2,6,8 to 16 hours,53590.531711936,,
Ratuwamai,524 1 05 3 008,1,3,1 to 2 hours,61861.8245882541,25004.87890625,0.404205324894309
Sandhikharka,524 5 50 3 002,5,5,4 to 8 hours,45674.4916120917,4385.54833984375,0.0960174527412307
Bagnaskali,524 5 46 4 005,5,5,4 to 8 hours,23858.7347485572,6284.67333984375,0.263411845015117
Pyuthan,524 5 55 3 002,5,2,30 minutes to 1 hour,41808.6622774154,5010.75732421875,0.119849740490872
Shivapuri,524 3 28 4 010,3,4,2 to 4 hours,22180.1212859526,5717.4306640625,0.257772741201534
Gaurishankar,524 3 22 4 002,3,7,16 to 32 hours,18925.4517339438,831.718200683594,0.0439470725653467
Bhotekoshi,524 3 23 4 004,3,1,0 to 30 minutes,18267.5240169866,569.683471679688,0.0311855876663937
Amargadhi,524 7 73 3 002,7,4,2 to 4 hours,23352.6898599342,7795.54296875,0.333817774976094
Tilagufa,524 6 64 3 003,6,8,> 32 hours,17231.6060848124,,
Aandhikhola,524 4 41 4 001,4,4,2 to 4 hours,18460.3467736915,8626.70703125,0.46731012894862
Kwholasothar,524 4 37 4 001,4,7,16 to 32 hours,10774.7392271358,412.736053466797,0.0383058972255529
Tribeni,524 6 52 4 003,6,5,4 to 8 hours,21303.2511235774,4888.68017578125,0.229480474478879
Jaimuni,524 4 43 3 004,4,7,16 to 32 hours,35204.2506258786,6.53405904769897,0.000185604264585476
Byas,524 4 40 3 002,4,5,4 to 8 hours,79548.2152082399,5213.8447265625,0.0655432018545456
Ramechhap,524 3 21 3 002,3,1,0 to 30 minutes,32158.4900442287,1394.126953125,0.0433517541155573
Runtigadi,524 5 54 4 009,5,6,8 to 16 hours,30648.1122633964,3347.03100585938,0.109208390294785
Pyuthan,524 5 55 3 002,5,5,4 to 8 hours,41808.6622774154,5805.859375,0.138867379598899
Jagarnathpur,524 2 34 4 005,2,1,0 to 30 minutes,36982.9702249467,1721.85522460938,0.0465580566984288
Tribeni,524 5 54 4 006,5,3,1 to 2 hours,25145.1745143011,10.6724300384521,0.000424432530081757
Golbazar,524 2 16 3 003,2,6,8 to 16 hours,58008.5871150866,,
Kapurkot,524 6 53 4 007,6,5,4 to 8 hours,20044.6973528564,10000.90625,0.498930269384928
Damak,524 1 04 3 001,1,3,1 to 2 hours,84493.8126572669,6641.51611328125,0.0786035794149958
Kuse,524 6 60 4 002,6,6,8 to 16 hours,22502.8349788638,10232.3232421875,0.454712628510958
Mahakali,524 7 72 3 001,7,2,30 minutes to 1 hour,42906.1873565316,18020.49609375,0.419997608829877
Babai,524 5 56 4 001,5,4,2 to 4 hours,26311.4030192234,8115.841796875,0.308453402919848
Aathbiskot,524 6 52 3 001,6,5,4 to 8 hours,35981.4371161425,7824.5185546875,0.217459867693199
Jhapa,524 1 04 4 004,1,5,4 to 8 hours,38628.499128893,74.9738540649414,0.00194089482521114
Shailyashikhar,524 7 75 3 002,7,5,4 to 8 hours,24287.768942669,15244.2431640625,0.627651028797513
Chitawan National Park,524 3 35 5 997,3,4,2 to 4 hours,17212.6607417092,1794.42834472656,0.104250491638307
Machhapuchchhre,524 4 39 4 002,4,4,2 to 4 hours,23974.2630137389,13370.8232421875,0.557715715161926
Rapti,524 3 35 3 004,3,4,2 to 4 hours,66321.6599378437,4847.234375,0.0730867469171128
Dewanganj,524 1 06 4 005,1,6,8 to 16 hours,40139.108012706,7.45365905761719,0.000185695682506391
Aurahi,524 2 16 4 004,2,5,4 to 8 hours,26377.8838386834,1.78786063194275,6.7778774175995e-05
Rainas,524 4 37 3 004,4,4,2 to 4 hours,20113.7581456117,6282.9853515625,0.312372521638045
