adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Kohalpur,524 5 57 3 001,5,6,8 to 16 hours,79478.3234474845,1320.00106977299,0.0166083154817072
Kalyanpur,524 2 16 3 006,2,4,2 to 4 hours,54032.7004066557,32907.3386364728,0.609026356054922
Chaubise,524 1 07 4 004,1,6,8 to 16 hours,21484.7118205726,4097.01482267678,0.190694427595426
Chame,524 4 38 4 003,4,5,4 to 8 hours,1193.18784136337,343.669295905973,0.288026146422417
Arjunchaupari,524 4 41 4 003,4,6,8 to 16 hours,18161.0017326921,10601.4891943038,0.583750244085915
Machhapuchchhre,524 4 39 4 002,4,7,16 to 32 hours,23974.2630137389,252.87860067212,0.0105479196806677
Tamakoshi,524 3 22 4 007,3,5,4 to 8 hours,20979.3316478282,10501.2205660939,0.500550767887832
Kamalamai,524 3 20 3 001,3,4,2 to 4 hours,71842.9884622954,10523.6386327446,0.146481081285581
Bardiya National Park,524 5 58 5 997,5,5,4 to 8 hours,462.839444451034,45.4712396860123,0.0982440892433983
Beni,524 4 44 3 001,4,5,4 to 8 hours,36200.9774725437,12437.3987809718,0.343565275009626
Kalika,524 3 35 3 001,3,4,2 to 4 hours,30744.7499702051,15423.220827153,0.501653805677381
Gaur,524 2 32 3 015,2,4,2 to 4 hours,39336.1644554138,97.6385536193848,0.0024821574490328
Geruwa,524 5 58 4 001,5,7,16 to 32 hours,38011.5052131061,0.001698014971828,4.46710795141714e-08
Gangajamuna,524 3 30 4 002,3,6,8 to 16 hours,24212.8431268632,16008.786165148,0.661169201868197
Katari,524 1 14 3 001,1,6,8 to 16 hours,63480.0141092166,13532.9583209902,0.213184551246427
Mahakali,524 7 72 3 001,7,8,> 32 hours,42906.1873565316,42706.0127102733,0.995334597208673
Jwalamukhi,524 3 30 4 006,3,3,1 to 2 hours,26499.2025411725,11.2237012386322,0.000423548641556048
Bulingtar,524 4 47 4 002,4,5,4 to 8 hours,21284.3327062018,361.712819963694,0.0169943227704901
Malarani,524 5 50 4 001,5,6,8 to 16 hours,31103.6976364255,12528.1933197081,0.402787908568027
Pandav Gupha,524 7 68 4 004,7,8,> 32 hours,10248.1878919657,8929.68759761564,0.871343079552264
Letang,524 1 05 3 001,1,5,4 to 8 hours,36541.5825973824,21690.7811356634,0.593591727393252
Ichchhyakamana,524 3 35 4 001,3,6,8 to 16 hours,27479.8824287653,21658.0843746811,0.788143269201543
Lalbandi,524 2 19 3 003,2,6,8 to 16 hours,66570.2900485434,4412.77903826907,0.0662875140704848
Alital,524 7 73 4 004,7,8,> 32 hours,20517.6018072404,20517.6018072404,1
Hariwan,524 2 19 3 002,2,4,2 to 4 hours,50568.9358496927,9193.19722335413,0.181795346666564
Tapli,524 1 14 4 001,1,7,16 to 32 hours,16217.5605874583,11562.9719402865,0.712990827315211
Kalinchok,524 3 22 4 003,3,1,0 to 30 minutes,25308.3621989693,101.945587098598,0.0040281384586297
Lomanthang,524 4 45 4 001,4,8,> 32 hours,2118.50200639713,2110.01872428753,0.995995622338808
Dudhouli,524 3 20 3 002,3,5,4 to 8 hours,73920.5949856937,28383.6718605384,0.383975154231804
Rainadevi Chhahara,524 5 46 4 001,5,7,16 to 32 hours,29152.090916492,4575.9566564858,0.156968385890189
Phaktanglung,524 1 01 4 001,1,8,> 32 hours,13499.6758104351,13427.6219988647,0.994662552450724
Haldibari,524 1 04 4 006,1,2,30 minutes to 1 hour,33536.1959975325,231.569485187531,0.0069050611823884
Myagde,524 4 40 4 001,4,7,16 to 32 hours,24242.794503957,12.4364459961653,0.000512995562212736
Malika,524 4 44 4 004,4,6,8 to 16 hours,20734.1555344015,6236.32690472901,0.300775543734196
Temal,524 3 24 4 005,3,6,8 to 16 hours,25155.9957317635,16546.7367417812,0.657765127575065
Aarughat,524 4 36 4 006,4,8,> 32 hours,26130.8339444064,2.20504033565521,8.43846139907536e-05
Binayee Tribeni,524 4 47 4 004,4,6,8 to 16 hours,37203.9528506231,36005.6801251229,0.967791790019966
Kalyanpur,524 2 16 3 006,2,5,4 to 8 hours,54032.7004066557,16777.1931665838,0.310500734561051
Madane,524 5 51 4 001,5,6,8 to 16 hours,24043.5024392977,9528.44861192256,0.396300357486556
Manthali,524 3 21 3 001,3,5,4 to 8 hours,50995.762838237,20860.6690361276,0.409066712116838
Dhangadhi,524 7 71 2 001,7,7,16 to 32 hours,162376.75378485,148928.492504269,0.917178654166222
Bagmati,524 3 25 4 001,3,7,16 to 32 hours,14621.1028554775,6309.20206344128,0.431513417681599
Dangisharan,524 5 56 4 002,5,3,1 to 2 hours,23780.6271807607,3.04982042312622,0.000128248107164878
Kohalpur,524 5 57 3 001,5,4,2 to 4 hours,79478.3234474845,13491.9177471101,0.169755943027975
Musikot,524 6 52 3 003,6,8,> 32 hours,36042.4884925038,36042.4884925038,1
Tarkeshwar,524 3 28 4 003,3,5,4 to 8 hours,17632.7340362817,976.547669053078,0.0553826574508355
Phalebas,524 4 42 3 002,4,7,16 to 32 hours,27380.2592477202,87.2208204567432,0.00318553669151272
Madi,524 4 39 4 003,4,8,> 32 hours,20162.2267178839,35.8262406862195,0.00177689900959409
Lahan,524 2 16 3 005,2,5,4 to 8 hours,102890.839902811,1603.14058345556,0.0155809845168906
Koshi Tappu Wildlife Reserve,524 1 06 5 995,1,5,4 to 8 hours,223.648825332522,151.301004037261,0.676511507772535
Triyuga,524 1 14 3 002,1,5,4 to 8 hours,98659.4940726273,16351.0724156536,0.165732376486919
Manra Siswa,524 2 18 3 006,2,3,1 to 2 hours,53566.4826005399,18.2433679103851,0.000340574311112249
Ajirkot,524 4 36 4 002,4,7,16 to 32 hours,17272.8099462269,4355.05071834364,0.252133308471617
Bideha,524 2 17 3 010,2,3,1 to 2 hours,35912.9961421937,14230.6921256036,0.396254661383825
Miklajung,524 1 05 4 002,1,7,16 to 32 hours,32230.7538672052,0.612838780791142,1.9014100114323e-05
Bheri,524 6 60 3 002,6,8,> 32 hours,36663.0391201377,36663.0391201377,1
Buddhabhumi,524 5 49 3 002,5,6,8 to 16 hours,72874.1332457811,65130.0158831254,0.893732974682014
Gadhawa,524 5 56 4 006,5,4,2 to 4 hours,43539.0489611831,20011.5873187929,0.459623896163514
Triyuga,524 1 14 3 002,1,4,2 to 4 hours,98659.4940726273,28537.3639591746,0.289251067293808
