adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Manahari,524 3 31 4 001,3,1,0 to 30 minutes,40398.1141753756,,
Pyuthan,524 5 55 3 002,5,5,4 to 8 hours,41808.6622774154,,
Durga Bhagwati,524 2 32 4 002,2,2,30 minutes to 1 hour,25826.4007623196,,
Lekam,524 7 75 4 006,7,5,4 to 8 hours,16012.4721880108,,
Musikot,524 5 51 3 001,5,6,8 to 16 hours,35942.4881163538,,
Patrasi,524 6 63 4 003,6,1,0 to 30 minutes,15865.058232111,,
Lamahi,524 5 56 3 001,5,1,0 to 30 minutes,52449.373056924,,
Koshi,524 1 06 4 001,1,4,2 to 4 hours,49127.9952953421,,
Thakre,524 3 30 4 011,3,5,4 to 8 hours,36440.8432456553,,
Kanthekhola,524 4 43 4 005,4,5,4 to 8 hours,28638.3406830654,,
Shivasataxi,524 1 04 3 002,1,3,1 to 2 hours,72720.1764659099,,
Sidingba,524 1 01 4 008,1,5,4 to 8 hours,13642.0205260392,,
Kotahimai,524 5 48 4 008,5,2,30 minutes to 1 hour,44601.2876759171,,
Barahapokhari,524 1 12 4 007,1,5,4 to 8 hours,15996.9797222912,,
Putalibazar,524 4 41 3 001,4,4,2 to 4 hours,49325.5938461795,,
Chum Nubri,524 4 36 4 001,4,5,4 to 8 hours,7664.6336446854,,
Kolhabi,524 2 33 3 002,2,1,0 to 30 minutes,49031.4283923358,,
Lalbandi,524 2 19 3 003,2,5,4 to 8 hours,66570.2900485434,,
Kalimati,524 6 53 4 004,6,3,1 to 2 hours,28768.0220297743,,
Madi,524 4 39 4 003,4,5,4 to 8 hours,20162.2267178839,,
Benighat Rorang,524 3 30 4 008,3,5,4 to 8 hours,34760.5741125494,,
Bithadchir,524 7 67 4 004,7,5,4 to 8 hours,18729.4552061483,,
Sunkoshi,524 3 20 4 004,3,2,30 minutes to 1 hour,23948.0401993319,,
Khanikhola,524 3 24 4 006,3,6,8 to 16 hours,15938.986864157,,
Duhabi,524 1 06 3 004,1,1,0 to 30 minutes,63554.7482888401,,
Bishnupur,524 2 15 4 007,2,2,30 minutes to 1 hour,25953.7753466368,,
Rubi Valley,524 3 30 4 001,3,7,16 to 32 hours,10532.7074507177,,
Chhipaharmai,524 2 34 4 007,2,2,30 minutes to 1 hour,29706.5268754959,,
Lomanthang,524 4 45 4 001,4,6,8 to 16 hours,2118.50200639713,,
Malika,524 5 51 4 002,5,2,30 minutes to 1 hour,23823.3792993873,,
Musikot,524 6 52 3 003,6,5,4 to 8 hours,36042.4884925038,,
Ajaymeru,524 7 73 4 002,7,4,2 to 4 hours,18498.7372553051,,
Prasauni,524 2 33 4 002,2,1,0 to 30 minutes,29240.965320617,,
Sunwal,524 5 47 3 001,5,4,2 to 4 hours,61663.8532037921,,
Hanumannagar Kankalini,524 2 15 3 009,2,3,1 to 2 hours,50614.0774613284,,
Sabaila,524 2 17 3 006,2,2,30 minutes to 1 hour,56513.5249649212,,
Falgunanda,524 1 02 4 005,1,2,30 minutes to 1 hour,27047.0450184345,,
Gajuri,524 3 30 4 009,3,2,30 minutes to 1 hour,29403.1193587035,,
Sarawal,524 5 47 4 002,5,3,1 to 2 hours,41407.7262637913,,
Bidur,524 3 28 3 001,3,1,0 to 30 minutes,60047.8161335289,,
Dakneshwori,524 2 15 3 007,2,1,0 to 30 minutes,47768.9240164161,,
Prasauni,524 2 33 4 002,2,3,1 to 2 hours,29240.965320617,,
Chandragiri,524 3 27 3 008,3,4,2 to 4 hours,94659.1015136838,,
Susta,524 5 47 4 004,5,5,4 to 8 hours,39617.3734094799,,
Harinas,524 4 41 4 005,4,4,2 to 4 hours,17951.5962224305,,
Hariharpurgadhi,524 3 20 4 001,3,4,2 to 4 hours,30851.664139241,,
Tribeni,524 6 53 4 006,6,4,2 to 4 hours,18099.276640594,,
Godawari,524 3 25 3 001,3,4,2 to 4 hours,86105.222590819,,
Khanikhola,524 3 24 4 006,3,1,0 to 30 minutes,15938.986864157,,
Chhathar Jorpati,524 1 07 4 002,1,5,4 to 8 hours,20486.3995512426,,
Jhapa,524 1 04 4 004,1,5,4 to 8 hours,38628.499128893,,
Kalyanpur,524 2 16 3 006,2,3,1 to 2 hours,54032.7004066557,,
Baiteshwor,524 3 22 4 004,3,1,0 to 30 minutes,22213.7700060084,,
Ishworpur,524 2 19 3 006,2,4,2 to 4 hours,65783.5700791776,,
Geruwa,524 5 58 4 001,5,5,4 to 8 hours,38011.5052131061,,
Tulsipur,524 5 56 2 001,5,6,8 to 16 hours,155774.116316706,,
Rainadevi Chhahara,524 5 46 4 001,5,6,8 to 16 hours,29152.090916492,,
