adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Raksirang,524 3 31 4 002,3,7,16 to 32 hours,29323.7055056468,11526.2524913549,0.393069439642796
Bagmati,524 3 31 4 008,3,5,4 to 8 hours,33803.1411520652,6312.82408627123,0.186752587810483
Mai,524 1 03 3 004,1,5,4 to 8 hours,36995.3578437902,17134.5482357442,0.46315400727014
Khandbari,524 1 09 3 001,1,3,1 to 2 hours,33742.6207489222,8359.09698292613,0.247731112681671
Laxmipur Patari,524 2 16 4 006,2,4,2 to 4 hours,30458.7698688209,28997.7306267917,0.952032230837898
Godawari,524 7 71 3 001,7,6,8 to 16 hours,84777.2116720788,83838.8870341294,0.988931876627661
Khaptad National Park,524 7 70 5 997,7,6,8 to 16 hours,19.0232852846384,19.0232852846384,1
Bhadrapur,524 1 04 3 008,1,5,4 to 8 hours,74634.4676559865,132.691627800465,0.00177788670526976
Uralabari,524 1 05 3 005,1,5,4 to 8 hours,60917.5915409178,51703.8970874697,0.84875149820624
Illam,524 1 03 3 002,1,1,0 to 30 minutes,54374.5400074348,9834.75190079212,0.180870530572716
Barahtal,524 6 59 4 002,6,7,16 to 32 hours,29577.2809549607,82.3559901416302,0.00278443411573359
Sunchhahari,524 5 54 4 005,5,7,16 to 32 hours,17690.053477441,10282.5925006252,0.581264071006791
Bardagoriya,524 7 71 4 005,7,5,4 to 8 hours,35485.9942296147,6189.1452562362,0.174410930019006
Nepalgunj,524 5 57 2 001,5,4,2 to 4 hours,151198.2302268,10301.485948652,0.0681323183029301
Anbukhaireni,524 4 40 4 005,4,4,2 to 4 hours,23197.0441145524,4086.67670036107,0.176172303685767
Kanda,524 7 67 4 001,7,7,16 to 32 hours,2374.8331383084,77.4342632028856,0.0326061911271974
Tribeni,524 5 54 4 006,5,6,8 to 16 hours,25145.1745143011,22469.999751471,0.893610809449397
Tadi,524 3 28 4 005,3,7,16 to 32 hours,19834.1509140627,36.2572068274021,0.00182801910626258
Tila,524 6 63 4 005,6,5,4 to 8 hours,14794.3538436498,6752.92029167712,0.456452533381555
Ramechhap,524 3 21 3 002,3,4,2 to 4 hours,32158.4900442287,7301.53431975842,0.227048418931248
Bhageshwar,524 7 73 4 001,7,7,16 to 32 hours,15296.3646462765,934.012137288228,0.061061053321293
Gaidahawa,524 5 48 4 003,5,4,2 to 4 hours,53396.0373601615,9816.22571828961,0.183838093678716
Chabispathivera,524 7 67 4 007,7,5,4 to 8 hours,17701.2562529892,225.964827343822,0.0127654684003382
Rambha,524 5 46 4 007,5,5,4 to 8 hours,22802.0401390642,12820.6382289827,0.562258383495191
Nisikhola,524 4 43 4 001,4,8,> 32 hours,25133.8014545355,1.49074755981564,5.93124586629786e-05
Sulikot,524 4 36 4 003,4,7,16 to 32 hours,27476.4213001286,948.348836921621,0.0345150056684123
Dudhkoshi,524 1 11 4 004,1,5,4 to 8 hours,14949.5460244277,5466.99199789017,0.365696188296089
Khadak,524 2 15 3 002,2,6,8 to 16 hours,50681.3997212574,0.012077288275158,2.38298238438202e-07
Baglung,524 4 43 3 003,4,3,1 to 2 hours,62142.7868413329,11400.797803998,0.18346132163508
Agnisair Krishna Savaran,524 2 15 4 002,2,3,1 to 2 hours,30326.8262336515,615.317733168602,0.0202895525047006
K I Singh,524 7 70 4 005,7,7,16 to 32 hours,22612.9564108364,0.632183499924476,2.79566938722584e-05
Thuli Bheri,524 6 62 3 002,6,5,4 to 8 hours,8898.92836464918,2544.8745143048,0.285975390521657
Lamidanda,524 1 12 4 003,1,6,8 to 16 hours,14953.0227205008,9215.99712742865,0.616330042406301
Mayadevi,524 5 48 4 005,5,1,0 to 30 minutes,51837.6086517274,1701.49296498299,0.0328235234849377
Pratappur,524 5 47 4 003,5,6,8 to 16 hours,48791.2575015277,0.035190137521329,7.21238585011407e-07
