adm_name,adm2_code,province,trav_value,trav_cat,adm_pop,cat_pop,pc_pop
Chabispathivera,524 7 67 4 007,7,7,16 to 32 hours,17701.2562529892,5304.650390625,0.299676492719505
Ratnanagar,524 3 35 3 002,3,4,2 to 4 hours,76536.2711774036,68221.046875,0.891355769304076
Kalimati,524 6 53 4 004,6,6,8 to 16 hours,28768.0220297743,23998.4296875,0.83420506500802
Kanchanrup,524 2 15 3 005,2,5,4 to 8 hours,60456.6363327242,60035.46484375,0.993033494509084
Chabispathivera,524 7 67 4 007,7,6,8 to 16 hours,17701.2562529892,12396.60546875,0.700323485043984
Annapurna,524 4 39 4 001,4,7,16 to 32 hours,25843.7356252883,470.348480224609,0.0181997094787013
Chaudandigadhi,524 1 14 3 003,1,6,8 to 16 hours,55070.5155973732,19414.865234375,0.352545550441533
Rautamai,524 1 14 4 004,1,6,8 to 16 hours,26268.1729432456,21520.0234375,0.819243252433111
Tansen,524 5 46 3 001,5,5,4 to 8 hours,54592.4382034391,6430.88232421875,0.117798041923939
Parsagadhi,524 2 34 3 003,2,4,2 to 4 hours,43525.3607629463,15147.96484375,0.348026175503769
Rampur,524 5 46 3 002,5,6,8 to 16 hours,39470.377313897,21451.7890625,0.543490853707829
Gandaki,524 4 36 4 009,4,7,16 to 32 hours,25430.0979296118,7.83989953994751,0.000308292148997917
Palata,524 6 64 4 004,6,8,> 32 hours,16734.1094674869,0.971373796463013,5.80475344893806e-05
Rajapur,524 5 58 3 001,5,6,8 to 16 hours,65338.0637586769,53408.046875,0.817410921025456
Badhaiyatal,524 5 58 4 002,5,3,1 to 2 hours,52538.580414772,100.60368347168,0.00191485347867133
Katahariya,524 2 32 3 004,2,6,8 to 16 hours,42466.5446695834,,
Garuda,524 2 32 3 008,2,6,8 to 16 hours,56146.6749643385,,
Chhayanath Rara,524 6 65 3 001,6,7,16 to 32 hours,21797.6066564721,43.0430145263672,0.00197466699921328
Godawari,524 7 71 3 001,7,4,2 to 4 hours,84777.2116720788,38884.00390625,0.458661038023457
Ramgram,524 5 47 3 003,5,3,1 to 2 hours,63039.4733614028,23176.75390625,0.367654624482324
